TotalDrones,TotalTrucks,Method,SuccessfulNoBottlenecks_Count,SuccessfulNoBottlenecks_Encounters,SuccessfulNoBottlenecks_UniqueDrones,SuccessfulNoBottlenecks_AvoidanceManeuvers,SuccessfulNoBottlenecks_FlightTime,SuccessfulNoBottlenecks_FlightTimeInProximity,SuccessfulNoBottlenecks_FlightTimeHorizontal,SuccessfulNoBottlenecks_FlightTimeHorizontalProximity,SuccessfulNoBottlenecks_FlightTimeVertical,SuccessfulNoBottlenecks_FlightTimeVerticalProximity,SuccessfulBottlenecks_Count,SuccessfulBottlenecks_Encounters,SuccessfulBottlenecks_UniqueDrones,SuccessfulBottlenecks_AvoidanceManeuvers,SuccessfulBottlenecks_FlightTime,SuccessfulBottlenecks_FlightTimeInProximity,SuccessfulBottlenecks_FlightTimeHorizontal,SuccessfulBottlenecks_FlightTimeHorizontalProximity,SuccessfulBottlenecks_FlightTimeVertical,SuccessfulBottlenecks_FlightTimeVerticalProximity,UnsuccessfulNoBottlenecks_Count,UnsuccessfulNoBottlenecks_Encounters,UnsuccessfulNoBottlenecks_UniqueDrones,UnsuccessfulNoBottlenecks_AvoidanceManeuvers,UnsuccessfulNoBottlenecks_FlightTime,UnsuccessfulNoBottlenecks_FlightTimeInProximity,UnsuccessfulNoBottlenecks_FlightTimeHorizontal,UnsuccessfulNoBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulNoBottlenecks_FlightTimeVertical,UnsuccessfulNoBottlenecks_FlightTimeVerticalProximity,UnsuccessfulBottlenecks_Count,UnsuccessfulBottlenecks_Encounters,UnsuccessfulBottlenecks_UniqueDrones,UnsuccessfulBottlenecks_AvoidanceManeuvers,UnsuccessfulBottlenecks_FlightTime,UnsuccessfulBottlenecks_FlightTimeInProximity,UnsuccessfulBottlenecks_FlightTimeHorizontal,UnsuccessfulBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulBottlenecks_FlightTimeVertical,UnsuccessfulBottlenecks_FlightTimeVerticalProximity
150,35,KMeans,147,326,326,23135,7907.728,2468.412,2194.706,484.9801,1918.236,717.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,160839,1732.403,1702.254,15.07999,6.079996,1668.881,1657.41
200,35,KMeans,196,470,470,32520,11262.81,3232.262,3533.425,750.6399,2551.781,950.0406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,12,309117,2267.703,2124.043,43.28025,9.499993,2158.476,2114.538
250,35,KMeans,225,592,592,39424,12510.14,4171.135,3473.34,996.2399,3044.648,1200.542,6,42,42,70881,650.6329,479.1386,106.1414,29.75998,388.2391,360.959,0,0,0,0,0,0,0,0,0,0,19,170,170,2898005,9830.314,9232.128,320.5241,91.09993,9181.674,9062.564
300,35,KMeans,293,773,773,53754,16102.18,5202.405,4386.792,1253.58,3849.654,1561.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,42,42,1002077,3748.901,3545.231,128.542,31.05999,3502.682,3464.452
100,40,KMeans,100,162,162,10506,4984.597,1501.74,1221.194,210.8999,1274.61,432.0204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,40,KMeans,148,288,288,20425,7942.989,2337.53,2117.925,437.4798,1934.217,693.8806,2,4,4,224,106.6421,74.78133,9.759993,7.519995,37.82048,24.76019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,40,KMeans,183,421,421,26912,10014,3380.107,2630.25,637.1398,2405.301,984.4815,5,29,29,91871,618.5673,527.3906,41.46019,24.13998,454.5655,432.7061,0,0,0,0,0,0,0,0,0,0,12,84,84,1634221,6396.198,6022.109,209.7226,70.28011,5984.376,5915.955
250,40,KMeans,216,535,535,43712,11899.54,3988.934,3272.538,953.3798,2867.445,1159.542,10,71,71,137809,991.9893,728.4803,137.0413,46.73996,579.4085,517.0665,0,0,0,0,0,0,0,0,0,0,24,166,166,2616025,12712.72,12075.21,318.8432,111.2799,12003.17,11833.51
300,40,KMeans,291,774,774,57038,16259.9,5779.061,4527.572,1280.5,3833.073,1679.643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,72,72,1607841,4645.289,4319.273,169.1823,32.57998,4328.901,4264.476
100,20,KMeans,100,246,246,16366,5677.039,1764.542,1827.204,343.4198,1303.091,530.4007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,20,KMeans,150,380,380,27728,8955.608,2597.632,3200.987,656.0004,1962.336,800.0406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,20,KMeans,198,583,583,38858,12016.42,3332.779,4234.96,988.1205,2631.963,1057.02,2,9,9,2283,157.4776,56.2009,63.94108,10.83999,46.10067,30.58032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,20,KMeans,250,744,744,55983,15336.01,4324.092,5914.043,1202.101,3318.868,1416.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,20,KMeans,300,800,800,56179,18109.15,4565.188,6415.293,1460.76,3935.995,1517.781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,25,KMeans,94,205,205,13560,5270.384,1442.737,1617.261,344.4599,1235.331,412.1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,30,737563,3285.372,3125.924,66.78061,19.45999,3114.327,3072.475
150,25,KMeans,148,354,354,26747,8262.694,2302.108,2506.411,579.48,1964.177,735.5211,2,6,6,1096,156.8177,45.40066,56.1209,5.379996,43.64062,24.48018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,25,KMeans,191,527,527,34664,11053.63,3104.698,3617.489,836.8802,2522.842,981.5603,8,34,34,6361,598.3957,325.5254,176.4226,38.21999,201.1031,153.4821,0,0,0,0,0,0,0,0,0,0,1,3,3,948,462.5443,46.68088,3.779997,3.779997,439.9568,24.08036
250,25,KMeans,230,628,628,46525,13603.44,4006.189,4507.223,1074.161,3016.986,1279.282,11,54,54,9551,825.5737,399.8269,215.5829,53.97996,309.545,224.6831,0,0,0,0,0,0,0,0,0,0,9,72,72,1614129,4698.641,4349.649,191.9427,46.85997,4365.88,4300.349
300,25,KMeans,299,833,833,56915,17415.91,5293.985,5766.701,1467.02,3931.434,1640.102,1,3,3,446,76.77913,17.2602,32.06054,3.519997,17.58021,8.099996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,30,KMeans,90,188,188,11818,4859.97,1329.357,1328.676,272.6201,1168.11,377.6805,1,3,3,193,91.45667,21.4803,35.42062,2.899998,24.52037,6.759995,0,0,0,0,0,0,0,0,0,0,9,39,39,850444,4917.324,4591.743,170.9422,50.34012,4594.349,4529.719
150,30,KMeans,149,404,404,28397,8455.407,2435.889,2881.758,585.3809,1957.176,735.3204,1,4,4,567,53.34103,19.26025,10.84006,0.8999997,19.86026,10.80006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,30,KMeans,192,466,466,35377,10798.02,3157.438,3223.2,771.9398,2499.381,935.561,2,14,14,103534,493.7225,424.0295,23.26015,7.779994,419.6481,404.1747,0,0,0,0,0,0,0,0,0,0,6,42,42,790623,3117.892,3021.658,47.46025,23.55998,2971.299,2937.11
250,30,KMeans,250,679,679,45774,13997.76,4470.736,4196.513,1168.061,3273.569,1360.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,30,KMeans,291,768,768,53964,16796,4941.902,5225.008,1410.141,3819.572,1531.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,72,72,1597024,4643.89,4350.641,156.982,34.81997,4334.345,4273.166
100,35,KMeans,99,149,149,9460,5033.428,1321.476,1239.873,234.84,1277.051,383.9403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,772,573.9976,26.24041,3.379997,1.639999,552.1163,18.36023
150,35,KMeans,149,326,326,23928,8075.299,2369.068,2246.666,479.04,1943.857,678.4404,1,4,4,336,66.68082,17.2402,21.00029,3.379997,17.0602,7.179994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,35,KMeans,195,461,461,31493,10708.96,3210.719,3223.38,773.1798,2546.521,947.3011,5,13,13,1176,264.0051,155.9026,37.36018,10.97999,87.24104,53.82032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,35,KMeans,246,660,660,41712,13724.81,4806.646,3989.587,1094.12,3208.507,1403.782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,12,312213,2271.286,2189.767,39.50035,14.99999,2164.762,2140.339
300,35,KMeans,291,788,788,55618,16162.62,5631.954,4530.435,1228.62,3816.373,1685.423,2,16,16,44226,291.2495,225.7155,34.6405,4.419997,207.6388,187.6345,0,0,0,0,0,0,0,0,0,0,7,56,56,987703,3623.796,3361.602,133.2017,32.37997,3374.058,3329.234
100,40,KMeans,98,132,132,8807,5238.169,951.3102,1422.997,225.7805,1263.63,250.7599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,53609,1173.32,1082.712,20.54009,0.9799996,1121.349,1078.928
150,40,KMeans,150,306,306,20563,7970.321,2407.689,2155.285,483.3799,1975.777,674.6807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,40,KMeans,193,453,453,30863,10167.38,3460.646,2587.106,656.0397,2539.863,1026.962,6,22,22,3044,437.4987,152.8224,141.6821,23.29998,140.2821,67.78053,0,0,0,0,0,0,0,0,0,0,1,5,5,909,536.6812,45.18084,8.880013,7.379994,513.4385,23.46035
250,40,KMeans,237,634,634,42377,13036.81,4388.837,3525.38,934.4004,3137.029,1306.942,4,20,20,22295,351.8148,232.6141,45.54031,10.63999,194.8965,163.7381,0,0,0,0,0,0,0,0,0,0,9,42,42,820154,4957.744,4861.971,52.42001,32.83998,4752.518,4722.09
300,40,KMeans,289,739,739,49580,15749.43,5562.515,4213.987,1186.84,3797.093,1633.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,110,110,2149304,5498.066,5112.141,232.4033,64.50002,5081.888,5016.605
100,20,KMeans,86,190,190,15051,5046.695,1360.456,1622.382,318.24,1110.149,380.3804,2,10,10,30065,309.2924,210.0088,44.22063,2.899998,217.6275,191.2719,0,0,0,0,0,0,0,0,0,0,12,76,76,1577281,6373.955,5946.186,250.1234,86.90015,5922.884,5849.879
150,20,KMeans,146,383,383,27327,8830.647,2218.904,3182.426,617.7204,1889.976,696.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,12,308252,2278.654,2106.105,76.62099,9.619993,2135.734,2096.476
200,20,KMeans,180,481,481,32229,11086.6,2914.752,3922.914,802.5397,2374.52,880.4805,5,92,92,551195,1401.608,1196.473,122.2018,29.92007,1144.792,1106.329,0,0,0,0,0,0,0,0,0,0,15,282,282,3133657,5858.536,5418.234,291.3839,106.9801,5304.834,5247.208
250,20,KMeans,250,694,694,48071,15114,4182.089,5325.314,1255.501,3262.128,1321.641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,20,KMeans,250,770,770,54115,16398.33,4594.738,6382.879,1445.462,3290.707,1434.541,15,194,194,656693,2784.396,2200.482,379.7658,107.6602,2013.96,1916.519,0,0,0,0,0,0,0,0,0,0,35,544,544,6200300,14239.92,13298.32,664.9288,243.7404,13016.95,12871.97
100,25,KMeans,96,198,198,12828,5466.817,1405.576,1770.203,298.9798,1238.27,402.4001,2,6,6,1955,122.9424,85.94159,12.71999,4.339997,53.38084,43.54062,0,0,0,0,0,0,0,0,0,0,2,6,6,54410,1115.143,1096.525,7.299994,3.619998,1075.565,1068.217
150,25,KMeans,150,380,380,27490,8487.467,2278.726,2708.875,573.9999,1954.076,707.6006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,25,KMeans,200,550,550,37009,11434.48,3439.842,3715.449,991.7208,2622.103,1069.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,25,KMeans,233,632,632,48586,13840.12,4174.033,4593.844,1137.781,3075.145,1305.202,3,34,34,279009,879.184,710.3293,120.2422,39.90036,673.3972,636.1324,0,0,0,0,0,0,0,0,0,0,14,210,210,2954599,6130.056,5670.876,310.9847,105.7603,5586.087,5522.688
300,25,KMeans,290,824,824,56581,17095.35,5220.484,5512.753,1489.141,3799.613,1571.122,6,41,41,32848,589.2403,382.2182,101.5012,22.33998,318.339,267.9797,0,0,0,0,0,0,0,0,0,0,4,29,29,266471,1889.212,1845.64,34.94011,25.43999,1791.829,1781.935
100,30,KMeans,92,198,198,16838,5164.981,1557.541,1486.98,264.8801,1246.231,441.0808,1,2,2,3120,86.65747,53.38103,12.12009,1.959999,50.60097,40.98075,0,0,0,0,0,0,0,0,0,0,7,28,28,538023,3829.544,3623.826,101.3412,29.17998,3603.392,3555.489
150,30,KMeans,140,328,328,21322,7953.215,2434.611,2350.329,500.9199,1814.494,681.9003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,58,58,1345955,5417.849,5036.063,166.1619,32.65997,5088.596,5003.412
200,30,KMeans,177,431,431,31396,10317,3059.699,3176.862,685.6794,2301.059,887.3411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,254,254,4670943,11247.06,10448.98,442.486,113.2999,10401.64,10259.24
250,30,KMeans,250,625,625,44811,13949.25,4260.873,4127.189,1175.34,3282.549,1319.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,30,KMeans,298,819,819,56050,16738.95,5297.529,5406.332,1402.38,3909.373,1656.401,2,7,7,881,123.4195,36.00044,43.90062,11.83999,38.4405,16.16001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,35,KMeans,95,178,178,12984,5076.378,1369.117,1295.434,252.5599,1241.171,388.0603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,8,213822,2905.282,2753.314,44.60016,9.179994,2777.898,2725.927
150,35,KMeans,146,330,330,23465,7665.627,2531.233,2059.583,451.2997,1892.496,727.3613,4,10,10,1274,237.2042,84.92122,44.96039,16.63999,79.62106,29.96016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,35,KMeans,196,490,490,34835,10870.69,3549.527,3054.516,770.4598,2552.302,1040.801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,14,302684,2272.247,2134.593,90.1013,37.58022,2116.307,2086.101
250,35,KMeans,247,630,630,44041,13610.74,4125.329,4015.591,1043.3,3220.585,1291.601,3,10,10,1728,257.2529,69.72102,105.0218,8.279994,70.98105,38.92032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,35,KMeans,278,726,726,49640,15698.26,4900.521,4652.036,1270.94,3661.832,1460.622,5,53,53,384205,1099.929,1025.442,49.74039,22.67998,931.666,913.024,0,0,0,0,0,0,0,0,0,0,17,185,185,3009979,8473.905,7982.473,254.8026,98.29996,7937.381,7847.229
100,40,KMeans,93,129,129,9794,4815.482,1374.958,1082.312,174.7199,1202.95,377.0604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,15,265979,4065.67,3895.744,62.08038,23.96005,3889.338,3826.036
150,40,KMeans,150,306,306,22402,7959.482,2457.491,2133.284,500.5,1951.196,725.2612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,40,KMeans,178,404,404,29087,9808.152,3263.002,2667.331,653.24,2343.38,931.6015,13,76,76,27333,1003.086,574.8505,242.7031,70.67999,436.7275,341.2454,0,0,0,0,0,0,0,0,0,0,9,40,40,605088,4836.709,4594.999,129.0415,38.45998,4551.676,4499.284
250,40,KMeans,241,564,564,39217,13271.22,3986.608,3658.122,997.6396,3126.966,1174.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,72,72,1609358,4656.412,4411.085,112.0011,41.61999,4391.186,4335.297
300,40,KMeans,297,723,723,52077,15935.53,5211.646,4390.588,1282.94,3874.152,1635.822,3,7,7,1242,151.8229,105.2418,10.93999,4.139998,64.4809,47.40051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,20,KMeans,79,188,188,14730,4898.018,1300.556,1767.986,368.6812,1028.929,358.4402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,108,108,2489857,11504.64,10718.56,419.1459,85.62007,10748.23,10560.73
150,20,KMeans,147,374,374,26789,8842.451,2295.366,3219.387,634.0998,1921.756,749.8401,3,10,10,1416,208.9989,84.02135,65.38102,11.69999,57.10073,36.52026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,20,KMeans,185,560,560,39596,11366.53,3393.544,3945.977,872.0201,2446.461,1015.841,3,12,12,2396,216.8776,97.24165,58.68088,9.799993,65.32092,46.58049,0,0,0,0,0,0,0,0,0,0,12,132,132,2550225,5948.072,5555.817,244.6834,61.3,5507.647,5446.243
250,20,KMeans,250,710,710,54824,15252.82,4123.988,5457.538,1285.56,3303.768,1320.561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,20,KMeans,270,752,752,55412,17108.21,4272.129,6303.39,1444.981,3535.05,1394.301,11,111,111,259910,1673.02,1398.876,146.9214,69.98004,1230.801,1180.94,2,2,2,260,33.36041,12.31999,7.579994,4.639997,10.63999,7.679995,16,171,171,2884730,7478.672,7070.019,209.082,86.63994,7009.928,6912.248
100,25,KMeans,98,190,190,13314,5350.993,1363.876,1572.679,301.9198,1303.072,394.8604,2,6,6,785,106.5221,63.46107,18.50009,6.179995,34.72041,25.3602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,25,KMeans,150,374,374,27277,8665.055,2348.106,2989.899,671.2603,1964.617,723.7603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,25,KMeans,196,533,533,38464,11355,3330.081,3610.269,899.9008,2576.922,1012.16,4,16,16,3467,373.2254,115.9619,162.303,17.07999,96.54144,61.10064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,25,KMeans,250,690,690,49446,14443.25,4384.656,4728.304,1272.06,3243.149,1347.221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,25,KMeans,300,858,858,60456,17510.11,5126.104,6055.324,1452.58,3936.035,1660.961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,30,KMeans,100,156,156,12495,5316.977,1345.495,1555.64,266.9999,1301.051,404.9403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30,KMeans,150,344,344,22895,8034.175,2523.992,2228.945,620.4804,1957.137,748.0807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,30,KMeans,199,515,515,34548,10995.08,3482.604,3444.645,736.4997,2603.741,1047.521,1,3,3,720,71.81996,22.42032,27.20043,8.840013,18.24023,13.20011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,30,KMeans,239,632,632,41803,13657.74,4230.633,4142.813,1092.601,3114.187,1208.821,4,40,40,180571,864.5152,682.9089,105.6217,15.37999,659.3101,624.0533,0,0,0,0,0,0,0,0,0,0,7,70,70,971839,3289.165,3117.616,103.9012,45.32002,3059.788,3030.165
300,30,KMeans,280,732,732,49301,16032.71,4864.942,4868.322,1254.88,3659.051,1448.181,2,26,26,108929,446.6486,355.3063,58.84097,9.959999,334.523,323.4637,1,17,17,143830,240.0145,240.0145,3.159998,3.159998,218.1298,218.1298,17,313,313,3590933,6859.629,6441.235,278.1035,121.6804,6311.97,6240.398
100,35,KMeans,97,166,166,11755,5055.821,1282.435,1276.635,219.14,1249.71,356.4802,1,2,2,386,46.68088,28.76047,3.439997,1.539999,17.54021,11.16007,0,0,0,0,0,0,0,0,0,0,2,2,2,54293,1172.96,1092.061,20.22008,1.619999,1123.491,1090.439
150,35,KMeans,149,316,316,23057,8158.051,2575.593,2252.827,447.5996,1955.697,713.181,1,4,4,424,66.66083,25.26039,19.66026,5.679996,17.76022,10.30005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,35,KMeans,188,496,496,34156,10595.57,3537.589,3129.338,793.8002,2506.862,1038.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,68,68,1598062,6514.634,6228.499,166.4617,70.67999,6143.785,6074.355
250,35,KMeans,250,646,646,45287,13620.78,4599.921,3808.924,1132.559,3371.41,1366.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,35,KMeans,288,757,757,53649,16155.71,4999.441,4810.541,1287.62,3800.632,1566.221,12,51,51,16275,977.6914,483.2659,236.1233,70.87997,444.528,315.9285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,40,KMeans,92,156,156,11235,4786.652,1200.016,1172.074,219.6999,1185.429,353.3405,3,14,14,31569,330.2933,213.2111,44.90046,6.579996,216.9706,181.015,0,0,0,0,0,0,0,0,0,0,5,30,30,499491,2655.049,2516.486,60.00044,20.51999,2510.066,2479.596
150,40,KMeans,150,332,332,19343,7951.596,2287.107,2162.644,520.52,1954.636,651.8203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,40,KMeans,190,446,446,29023,10304.85,3129.02,2849.413,683.7397,2469.601,918.7611,7,33,33,7581,471.9049,296.705,66.98032,33.17997,220.6637,171.2626,0,0,0,0,0,0,0,0,0,0,3,5,5,55367,1629.647,1153.016,32.78031,8.299994,1550,1115.638
250,40,KMeans,238,612,612,38849,13279.57,4220.135,3882.966,970.1803,3144.788,1222.062,10,44,44,8813,664.6446,375.0467,119.401,45.37997,270.3043,197.4026,0,0,0,0,0,0,0,0,0,0,2,8,8,41994,873.7569,862.9828,12.89999,8.539993,830.3208,823.9043
300,40,KMeans,259,670,670,46283,14044.96,4675.841,3699.76,1125.3,3377.708,1447.922,5,26,26,12216,425.6886,238.1822,74.40075,15.29999,208.2631,165.9229,3,78,78,241424,379.989,379.989,16.23999,16.23999,311.546,311.546,33,674,674,6454991,13556.28,12531.06,617.6481,230.3204,12361.57,12196.21
100,20,KMeans,100,286,286,22000,5960.317,1702.782,2095.364,347.4003,1332.232,504.6804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,20,KMeans,136,374,374,27660,7953.973,2376.869,2534.391,589.5202,1793.335,703.8002,1,4,4,474,62.30124,18.94024,17.58021,3.559997,19.06025,8.72001,0,0,0,0,0,0,0,0,0,0,13,156,156,2873177,6313.829,5678.221,412.967,73.26005,5688.152,5597.865
200,20,KMeans,192,556,556,42264,12081.6,3374.881,4516.688,979.4406,2511.101,1019.141,2,8,8,1234,124.8423,53.02083,27.32025,4.019998,40.54055,23.60016,0,0,0,0,0,0,0,0,0,0,6,30,30,732995,3295.038,3137.661,83.64085,33.78002,3101.018,3069.177
250,20,KMeans,231,611,611,43836,13977.04,3755.364,4722.086,1049.299,3091.547,1195.861,6,18,18,1244,407.5607,116.0415,131.6019,33.21997,112.2414,45.92011,0,0,0,0,0,0,0,0,0,0,13,159,159,2903441,6064.038,5557.236,355.5458,94.76012,5488.286,5423.948
300,20,KMeans,299,799,799,56778,18023.67,4771.334,6707.519,1396.659,3895.112,1618.101,1,5,5,571,53.32103,24.70037,9.260022,5.719995,16.38018,11.72008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,25,KMeans,99,207,207,14760,5703.554,1495.998,1805.485,309.3999,1298.851,430.0204,1,1,1,444,57.94114,13.36012,14.60014,2.999998,16.08018,7.399994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,25,KMeans,144,362,362,30467,8243.271,2325.347,2752.777,621.9801,1884.276,726.0607,4,20,20,27878,456.8586,270.1762,76.781,6.459996,277.9771,235.8772,0,0,0,0,0,0,0,0,0,0,2,10,10,59968,1024.37,1023.949,7.799994,7.639994,982.677,982.4172
200,25,KMeans,196,504,504,37963,11231.86,3147.997,3593.567,792.3401,2585.302,1011.461,4,16,16,3290,299.2954,126.9821,98.44164,9.559994,84.50117,54.48049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,25,KMeans,250,677,677,47380,14511.1,3935.144,4911.507,1212.84,3310.65,1284.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,25,KMeans,281,762,762,54869,16445.03,4852.3,5176.268,1395.56,3686.953,1487.962,7,45,45,68250,670.0561,503.3068,98.56099,43.80003,387.788,355.1689,0,0,0,0,0,0,0,0,0,0,12,132,132,2113791,5729.08,5026.09,140.9812,66.39998,5381.333,4879.041
100,30,KMeans,100,190,190,14182,5392.29,1526.78,1506.918,266.9198,1321.051,444.2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30,KMeans,140,317,317,20444,7605.062,2396.531,2090.764,492.5801,1819.375,678.4004,1,4,4,682,60.00118,25.24039,11.92008,2.639998,21.90031,12.10009,0,0,0,0,0,0,0,0,0,0,9,72,72,1532623,4678.96,4467.526,93.0006,43.59999,4428.536,4374.284
200,30,KMeans,193,518,518,38686,11349.11,3396.703,3602.188,771.3198,2549.562,1029.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,46,46,1014349,3767.29,3686.991,44.06005,23.59998,3607.396,3582.572
250,30,KMeans,221,612,612,40734,12862.57,4218.355,3976.793,1000.86,2903.345,1190.022,19,171,171,445404,2524.511,1939.792,306.3435,98.29999,1680.474,1571.734,0,0,0,0,0,0,0,0,0,0,10,99,99,1443732,4524.257,4308.665,116.4612,37.54,4236.855,4187.811
300,30,KMeans,300,755,755,55935,17043.93,5063.765,5206.686,1485.461,3901.993,1552.802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,35,KMeans,100,194,194,13545,5238.736,1616.661,1352.856,289.3401,1288.511,447.9206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
