TotalDrones,TotalTrucks,Method,SuccessfulNoBottlenecks_Count,SuccessfulNoBottlenecks_Encounters,SuccessfulNoBottlenecks_UniqueDrones,SuccessfulNoBottlenecks_AvoidanceManeuvers,SuccessfulNoBottlenecks_FlightTime,SuccessfulNoBottlenecks_FlightTimeInProximity,SuccessfulNoBottlenecks_FlightTimeHorizontal,SuccessfulNoBottlenecks_FlightTimeHorizontalProximity,SuccessfulNoBottlenecks_FlightTimeVertical,SuccessfulNoBottlenecks_FlightTimeVerticalProximity,SuccessfulBottlenecks_Count,SuccessfulBottlenecks_Encounters,SuccessfulBottlenecks_UniqueDrones,SuccessfulBottlenecks_AvoidanceManeuvers,SuccessfulBottlenecks_FlightTime,SuccessfulBottlenecks_FlightTimeInProximity,SuccessfulBottlenecks_FlightTimeHorizontal,SuccessfulBottlenecks_FlightTimeHorizontalProximity,SuccessfulBottlenecks_FlightTimeVertical,SuccessfulBottlenecks_FlightTimeVerticalProximity,UnsuccessfulNoBottlenecks_Count,UnsuccessfulNoBottlenecks_Encounters,UnsuccessfulNoBottlenecks_UniqueDrones,UnsuccessfulNoBottlenecks_AvoidanceManeuvers,UnsuccessfulNoBottlenecks_FlightTime,UnsuccessfulNoBottlenecks_FlightTimeInProximity,UnsuccessfulNoBottlenecks_FlightTimeHorizontal,UnsuccessfulNoBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulNoBottlenecks_FlightTimeVertical,UnsuccessfulNoBottlenecks_FlightTimeVerticalProximity,UnsuccessfulBottlenecks_Count,UnsuccessfulBottlenecks_Encounters,UnsuccessfulBottlenecks_UniqueDrones,UnsuccessfulBottlenecks_AvoidanceManeuvers,UnsuccessfulBottlenecks_FlightTime,UnsuccessfulBottlenecks_FlightTimeInProximity,UnsuccessfulBottlenecks_FlightTimeHorizontal,UnsuccessfulBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulBottlenecks_FlightTimeVertical,UnsuccessfulBottlenecks_FlightTimeVerticalProximity
100,30,KMeans,100,164,164,12055,5535.446,1235.834,1720.902,267.0599,1289.651,370.8602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30,KMeans,140,336,336,24552,7611.945,2602.194,1956.02,477.1397,1858.876,749.1011,2,12,12,181393,601.3,518.9459,46.72069,6.639995,512.1068,498.1694,0,0,0,0,0,0,0,0,0,0,8,64,64,1428188,4141.693,3871.831,129.8416,26.13998,3872.129,3813.723
200,30,KMeans,168,410,410,29731,9766.954,2916.337,3038.86,613.8597,2189.379,874.6611,16,94,94,27677,1176.371,665.7521,292.784,72.35998,449.7272,365.9053,0,0,0,0,0,0,0,0,0,0,16,204,204,3044842,7251.456,6685.559,340.2049,88.95995,6643.992,6550.702
250,30,KMeans,249,663,663,49486,14251.01,4389.995,4377.135,1093.04,3293.629,1382.182,1,4,4,483,66.06093,24.32037,21.4403,4.139997,16.38018,7.659994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,30,KMeans,297,779,779,53168,16742.97,4691.394,5542.674,1346.72,3884.052,1546.661,3,15,15,1592,205.9615,101.7218,69.88103,21.54005,56.24072,36.66027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,35,KMeans,100,162,162,10691,5307.038,1133.171,1496.738,220.6799,1288.711,319.5401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,35,KMeans,150,326,326,23569,7977.336,2454.651,2167.385,460.0399,1946.696,698.4807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,35,KMeans,194,458,458,32782,10690.91,3426.722,3032.497,763.3798,2517.081,998.7809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,30,740631,3291.977,3146.785,76.92081,23.79998,3115.651,3086.791
250,35,KMeans,250,624,624,44738,13781.6,4124.828,4122.33,1097.94,3268.128,1252.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,35,KMeans,294,776,776,50920,16394.92,5173.127,4642.813,1274.82,3819.611,1580.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,62,62,731657,3283.591,3130.054,99.62115,46.28007,3079.628,3061.348
100,40,KMeans,98,172,172,11189,5070.197,1536.159,1234.973,241.5599,1257.15,428.0604,1,1,1,66,64.72115,37.78067,4.959996,0,32.26055,20.38028,0,0,0,0,0,0,0,0,0,0,1,1,1,659,576.9405,37.76067,6.559995,2.679998,554.5987,20.74028
150,40,KMeans,150,326,326,21547,8153.349,2338.949,2271.047,466.4799,1949.536,665.6005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,40,KMeans,190,446,446,30198,10251.04,3430.345,2706.131,680.5801,2459.8,977.6811,2,2,2,106,105.002,60.08099,6.899995,2.379999,41.80058,23.86017,0,0,0,0,0,0,0,0,0,0,8,56,56,1286989,4216.013,4004.676,110.1811,41.9001,3968.006,3925.504
250,40,KMeans,231,548,548,41640,12593.81,4200.553,3327.338,932.8999,3002.146,1208.181,2,12,12,24967,259.9824,187.5126,33.32038,9.179993,171.2953,155.098,0,0,0,0,0,0,0,0,0,0,17,98,98,2095531,9153.225,8857.105,157.421,70.65999,8724.096,8646.589
300,40,KMeans,290,711,711,49549,15789.74,5071.805,4411.25,1132.44,3756.111,1519.841,8,46,46,13343,598.5157,355.1661,143.4418,46.28005,243.044,196.703,0,0,0,0,0,0,0,0,0,0,2,12,12,48931,971.5699,920.4313,33.74045,11.63999,902.3812,892.4066
100,20,KMeans,92,219,219,18303,5539.087,1540.32,1939.846,364.4607,1206.81,440.3606,6,35,35,11693,390.6445,288.9254,56.70025,32.68003,181.623,156.4424,0,0,0,0,0,0,0,0,0,0,2,12,12,51715,1038.533,975.071,40.24065,5.419996,965.2281,955.7188
150,20,KMeans,150,378,378,24900,8948.549,2250.825,3333.128,695.9207,1960.337,658.2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,20,KMeans,197,536,536,37303,11872.37,3185.737,4176.701,960.8198,2572.762,995.8207,3,14,14,1610,193.3016,83.28133,48.32055,12.63999,58.82077,36.90028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,20,KMeans,243,701,701,48933,14985.27,4256.753,5263.071,1325.402,3180.927,1337.541,1,5,5,722,79.99859,29.16048,36.94065,4.679996,20.32027,10.96006,0,0,0,0,0,0,0,0,0,0,6,30,30,742010,3299.421,3155.421,72.42078,16.79999,3121.277,3088.206
300,20,KMeans,256,724,724,51151,15878.64,4394.934,5670.983,1454.241,3365.467,1359.321,0,0,0,0,0,0,0,0,0,0,11,330,330,897202,1493.217,1270.676,137.4013,75.62009,1188.253,1151.075,33,756,756,7724406,14325.02,13129.02,734.9507,230.3604,13029.49,12846.89
100,25,KMeans,100,206,206,14657,5534.167,1524.539,1723.641,347.0399,1303.451,419.9803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,25,KMeans,149,396,396,26193,8403.438,2528.991,2747.757,512.18,1958.696,761.1208,1,4,4,1278,86.09756,31.08052,32.58055,2.899998,25.6204,16.62019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,25,KMeans,198,554,554,37805,11593.98,3399.882,3890.215,841.5598,2646.382,1033.521,1,1,1,268,73.17973,18.08022,16.9602,0,36.40064,8.800012,0,0,0,0,0,0,0,0,0,0,1,1,1,732,580.4039,18.08022,15.68017,1.919999,548.9332,16.16018
250,25,KMeans,240,676,676,49495,14265.89,4225.012,4693.903,1240.301,3157.166,1270.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,90,90,1945427,5135.746,4709.516,236.3035,46.03997,4736.305,4663.497
300,25,KMeans,293,796,796,56463,17617.89,4752.636,5957.143,1548.921,3880.132,1532.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,42,42,1000955,3772.451,3555.308,104.4212,29.63998,3545.223,3492.729
100,30,KMeans,99,201,201,14785,5261.056,1443.818,1455.477,239.0199,1294.051,431.4607,1,3,3,804,53.34103,34.98061,7.539994,2.559998,20.40028,12.5201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30,KMeans,147,338,338,22471,8164.9,2397.769,2429.41,546.9002,1902.976,677.9203,1,2,2,1147,70.22023,34.00059,7.419994,0,31.10052,20.78028,0,0,0,0,0,0,0,0,0,0,2,4,4,54948,1138.306,1118.967,6.079996,3.819998,1096.245,1089.218
200,30,KMeans,177,428,428,30509,10055.03,3035.998,2918.136,704.2396,2304.199,887.121,12,86,86,125268,1463.156,1115.936,183.262,69.66001,969.6605,895.4521,0,0,0,0,0,0,0,0,0,0,11,68,68,923064,5972.259,5672.375,156.0819,42.49997,5627.105,5561.354
250,30,KMeans,232,607,607,43702,13719.9,3939.206,4477.521,1062.82,3046.306,1204.241,2,9,9,1828,126.6807,75.66135,23.96018,9.799993,48.18072,34.92042,0,0,0,0,0,0,0,0,0,0,16,126,126,2609488,8055.335,7669.637,193.5016,79.51994,7595.408,7513.502
300,30,KMeans,294,777,777,55740,16844.16,4769.236,5350.17,1401.4,3815.633,1510.261,1,3,3,392,79.87861,14.44014,34.04059,1.579999,17.74022,7.339994,0,0,0,0,0,0,0,0,0,0,5,20,20,502694,2788.709,2655.92,56.94037,26.13998,2650.918,2610.801
100,35,KMeans,90,154,154,8058,4552.798,1362.137,1028.69,211.2399,1160.01,346.8401,5,12,12,1191,297.1259,105.7215,69.40073,20.17999,94.58121,43.4803,0,0,0,0,0,0,0,0,0,0,5,20,20,482400,2792.032,2520.197,133.2021,20.23998,2579.177,2496.179
150,35,KMeans,150,348,348,23648,8114.85,2501.111,2197.005,526.2197,1965.517,715.7206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,35,KMeans,193,495,495,35286,11228.76,3470.764,3394.665,813.3205,2551.702,1004.061,1,3,3,364,53.34103,27.00043,8.600007,4.319997,16.12018,9.860036,0,0,0,0,0,0,0,0,0,0,6,30,30,727703,3286.213,3058.473,95.42104,21.57998,3088.505,3036.897
250,35,KMeans,250,656,656,43782,14019.47,4429.498,4193.493,1135.38,3244.126,1314.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,35,KMeans,294,765,765,54390,16482.18,5116.786,4783.156,1351.28,3855.053,1594.521,5,18,18,1989,344.3623,131.9621,81.70092,20.98004,132.1021,55.92033,0,0,0,0,0,0,0,0,0,0,1,3,3,1030,478.7554,22.14032,7.399994,3.799997,455.4882,18.34023
100,40,KMeans,99,154,154,11662,5069.18,1425.339,1198.193,200.3399,1268.211,381.9004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,595.8389,0,0.6799999,0,578.5621,0
150,40,KMeans,148,318,318,23612,7920.065,2360.07,2139.584,441.5998,1911.455,673.6203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,54406,1174.261,1132.88,13.85999,1.339999,1131.98,1112.34
200,40,KMeans,197,456,456,30000,10635.28,3298.722,2923.513,738.0601,2580.441,963.4208,3,6,6,429,145.7228,80.36127,17.36001,4.339997,53.72066,28.66013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,40,KMeans,246,601,601,42334,13466.7,4365.695,3731.263,1016.96,3210.387,1270.661,1,3,3,685,46.68088,43.94081,4.339997,4.339997,16.82019,14.08013,0,0,0,0,0,0,0,0,0,0,3,6,6,158934,1731.642,1651.324,27.06013,8.199994,1650.563,1627.2
300,40,KMeans,285,740,740,48800,15482.11,5538.216,4065.664,1201.9,3752.613,1592.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,210,210,3282831,6898.011,6563.845,252.6832,111.4603,6391.033,6340.885
100,20,KMeans,100,232,232,17345,5876.64,1577.739,2123.631,367.0202,1302.911,444.4604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,20,KMeans,141,412,412,29772,8707.634,2584.634,3071.265,653.1003,1857.456,770.6407,1,4,4,503,64.96111,24.52037,19.40025,3.459997,16.78019,8.079995,0,0,0,0,0,0,0,0,0,0,8,26,26,660992,4544.895,4326,102.2811,37.16005,4312.103,4252.48
200,20,KMeans,186,514,514,38616,11934.71,3253.501,4537.869,870.9403,2446.121,1010.701,7,33,33,126298,904.9876,704.166,102.661,33.73997,615.0895,562.5726,0,0,0,0,0,0,0,0,0,0,7,39,39,834229,3669.543,3114.785,66.02042,33.27997,3489.952,3013.305
250,20,KMeans,248,783,783,54362,15700.65,4588.2,5698.662,1416.843,3587.057,1356.501,2,11,11,1086,146.6594,70.96124,54.96088,18.60005,35.12042,23.22015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,20,KMeans,286,821,821,57886,17999.63,4840.279,6679.12,1579.182,3700.152,1487.881,12,67,67,12636,898.7534,459.6283,209.2425,60.33995,371.0862,273.524,0,0,0,0,0,0,0,0,0,0,2,8,8,32213,688.2988,635.3279,19.86007,9.799993,640.5651,625.5333
100,25,KMeans,100,212,212,14486,5406.337,1688.282,1570.679,321.7799,1308.591,492.4204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,25,KMeans,150,376,376,24408,8446.514,2300.606,2809.758,570.6202,1957.576,724.4801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,25,KMeans,185,527,527,36666,11148.76,3109.156,3742.692,897.1403,2463.321,919.6205,6,23,23,1539,393.3846,92.38097,115.2615,26.05998,117.3015,39.90011,0,0,0,0,0,0,0,0,0,0,9,72,72,1460421,4711.003,4544.66,78.0404,37.75997,4493.231,4443.777
250,25,KMeans,224,624,624,44108,13235.34,4023.13,4295.561,987.7404,2950.846,1258.541,6,65,65,511506,1566.616,1403.541,91.52111,24.65998,1317.798,1285.806,0,0,0,0,0,0,0,0,0,0,20,225,225,3798860,9491.876,8927.543,323.6839,114.36,8827.362,8728.462
300,25,KMeans,298,885,885,58875,17586.1,5152.283,6213.704,1630.741,3868.913,1587.92,2,8,8,1343,156.6957,53.42084,67.96118,10.83999,38.16049,23.86017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,30,KMeans,90,181,181,12190,5336.143,1300.495,1704.984,257.1599,1186.85,373.8802,3,9,9,3146,216.4169,97.70167,48.38054,11.05999,77.50121,55.4607,0,0,0,0,0,0,0,0,0,0,7,18,18,464505,4009.635,3742.514,113.3414,20.69998,3770.603,3700.618
150,30,KMeans,137,304,304,22562,7571.655,1950.001,2182.505,558.34,1809.416,589.7604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,92,92,1986014,6868.968,5774.991,244.1833,55.27996,6417.447,5717.084
200,30,KMeans,186,468,468,32586,10745.79,3224.14,3254.143,722.8998,2438.741,965.6611,4,15,15,4330,253.0236,145.9026,43.52024,18.27999,97.82147,69.86084,1,4,4,70403,499.9638,498.3247,4.159997,3.239998,478.2357,477.5161,9,45,45,960764,4953.79,4703.544,131.2614,48.36001,4680.915,4628.373
250,30,KMeans,235,622,622,42355,13508.85,4033.05,4077.471,1062.76,3097.127,1249.401,3,10,10,1229,186.6427,49.98057,44.98046,11.53999,51.2406,25.12001,0,0,0,0,0,0,0,0,0,0,12,134,134,2533347,5876.154,5583.274,173.3018,70.63999,5502.209,5445.154
300,30,KMeans,292,808,808,57861,16853.16,5134.805,5151.926,1424.141,3828.893,1605.861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,56,56,1291493,4222.815,3984.106,133.0217,47.36002,3962.76,3906.488
100,35,KMeans,96,176,176,11957,4867.503,1512.779,1101.51,243.94,1247.71,412.9203,1,3,3,2208,97.29568,40.24073,29.46048,0,43.2408,30.96052,0,0,0,0,0,0,0,0,0,0,3,9,9,156294,1672.144,1606.26,32.68018,17.09999,1592.567,1577.072
150,35,KMeans,146,342,342,25649,7938.265,2448.29,2193.206,514.9,1913.256,704.0206,1,4,4,783,53.34103,52.241,3.339998,3.339998,18.12022,17.0202,0,0,0,0,0,0,0,0,0,0,3,6,6,159183,1730.301,1656.249,28.66018,6.899995,1654.747,1632.105
200,35,KMeans,177,449,449,30323,9705.561,3322.564,2625.35,704.5406,2315.059,954.0811,4,34,34,101864,651.2523,431.6322,74.24094,14.79999,476.169,391.0146,0,0,0,0,0,0,0,0,0,0,19,139,139,2525787,9816.238,9396.271,240.8227,86.21995,9253.291,9163.321
250,35,KMeans,238,603,603,44420,12829.57,4291.376,3580.5,1022.66,3139.246,1305.262,11,51,51,4863,700.2398,281.2843,211.6628,56.53998,269.6241,153.9615,0,0,0,0,0,0,0,0,0,0,1,2,2,206,251.1768,26.74042,4.799996,4.339997,235.9336,11.96008
300,35,KMeans,300,798,798,57034,16666.55,5161.824,4950.359,1353.8,3971.975,1640.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,40,KMeans,100,174,174,12028,4995.087,1601.001,1071.33,278.68,1321.111,436.6804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,40,KMeans,147,311,311,20669,7776.574,2320.289,2102.024,499.7,1921.817,685.0606,1,2,2,606,71.54001,20.16027,25.9204,7.499994,16.70019,7.939993,0,0,0,0,0,0,0,0,0,0,2,3,3,55399,1172.859,1154.642,4.259997,2.339999,1135.303,1127.455
200,40,KMeans,190,472,472,36078,10319.14,3672.97,2679.69,808.5004,2533.001,1077.442,3,10,10,1467,185.0235,107.9819,37.64032,11.47999,72.36108,51.3006,0,0,0,0,0,0,0,0,0,0,7,14,14,266320,3980.026,3922.75,27.05998,14.81999,3842.4,3815.434
250,40,KMeans,249,598,598,41722,13525.6,4242.476,3719.903,1053.42,3286.806,1272.441,1,2,2,425,52.98102,33.24057,6.739995,4.719996,16.80019,12.38009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,40,KMeans,300,748,748,56664,16223.56,5362.988,4421.971,1311.06,3929.373,1658.543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,20,KMeans,99,261,261,16827,5763.528,1427.235,2015.408,373.5998,1309.291,411.4198,1,3,3,476,73.31971,17.1402,30.86052,1.459999,17.42021,8.440003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,20,KMeans,142,358,358,25981,8426.618,2200.745,2782.378,631.1799,1877.636,669.9403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,56,56,1256967,4229.658,3968.036,127.2214,36.39997,3966.672,3915.276
200,20,KMeans,172,490,490,34403,10974.96,2722.212,4102.72,837.36,2254.759,833.0202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,462,462,5610048,12337.86,11384.63,600.1886,182.4803,11281.27,11121.33
250,20,KMeans,249,680,680,47462,15197.4,3871.064,5558.601,1197.421,3309.489,1268.881,1,2,2,434,46.66088,31.52053,6.119995,4.819996,16.22018,13.90013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,20,KMeans,294,820,820,59863,18034.48,4698.153,6771.799,1472.801,3914.435,1577.461,3,13,13,2608,220.3391,86.96142,76.82118,14.09999,64.0609,42.18039,3,9,9,362,67.64099,38.36032,21.92019,15.52004,25.08006,14.75999,0,0,0,0,0,0,0,0,0,0
100,25,KMeans,96,212,212,12147,5375.487,1448.698,1625.4,279.08,1245.751,430.1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,12,306665,2266.942,2117.997,66.6208,7.099995,2132.911,2094.956
150,25,KMeans,129,333,333,24591,7563.334,2020.844,2438.971,473.5599,1704.435,610.0405,5,60,60,273355,959.5651,737.9575,121.9418,22.95998,705.9352,670.2246,0,0,0,0,0,0,0,0,0,0,16,152,152,2532804,8250.167,7466.279,364.6855,73.10001,7603.467,7355.888
200,25,KMeans,200,522,522,38108,11338.73,3283.659,3751.15,1008.421,2609.243,1041.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,25,KMeans,242,683,683,49974,14056.21,4352.656,4421.557,1207.321,3190.346,1357.281,3,17,17,143793,733.3315,607.3087,74.18112,16.79999,585.8854,563.0679,0,0,0,0,0,0,0,0,0,0,5,30,30,594973,2668.569,2522.405,92.50121,34.90006,2494.993,2458.834
300,25,KMeans,276,762,762,52352,16791.6,4827.739,5798.505,1372.2,3617.011,1480.822,14,103,103,137706,1435.461,967.8925,233.6028,67.93995,838.861,735.4064,3,7,7,404,98.74168,53.48065,24.50014,16.43999,25.44009,15.17999,7,58,58,510634,3265.29,3154.937,70.98058,32.89998,3067.39,3048.765
100,30,KMeans,94,188,188,15754,5175.396,1516.02,1393.617,267.1599,1248.351,437.8005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,30,738294,3296.26,3114.534,95.40121,19.87999,3104.706,3065.099
150,30,KMeans,138,326,326,22899,7652.123,2310.629,2184.526,557.0002,1791.275,681.1208,4,10,10,1319,233.3446,91.18132,54.10048,23.53998,71.98088,38.24019,0,0,0,0,0,0,0,0,0,0,8,56,56,1287061,4217.613,3971.968,106.8411,33.43999,3961.863,3910.076
200,30,KMeans,200,499,499,34558,11166.1,3434.404,3355.681,802.0801,2602.322,1041.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,30,KMeans,231,639,639,47636,13108.25,4419.02,3794.967,1020.18,3098.048,1343.343,14,85,85,29369,1089.226,569.6304,274.3836,61.35995,441.8475,355.1855,0,0,0,0,0,0,0,0,0,0,5,34,34,199541,2515.876,2358.342,87.20113,25.54006,2347.152,2313.595
300,30,KMeans,277,722,722,52076,16280.91,4816.121,5155.967,1374.781,3639.831,1431.481,16,87,87,16020,1097.604,692.4128,199.0017,85.75993,466.6877,354.9051,0,0,0,0,0,0,0,0,0,0,7,27,27,529998,3416.033,3225.49,97.60123,18.05999,3202.567,3155.926
100,35,KMeans,100,186,186,12053,5374.181,1324.656,1466.938,241.9798,1321.291,402.1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
