TotalDrones,TotalTrucks,Method,SuccessfulNoBottlenecks_Count,SuccessfulNoBottlenecks_Encounters,SuccessfulNoBottlenecks_UniqueDrones,SuccessfulNoBottlenecks_AvoidanceManeuvers,SuccessfulNoBottlenecks_FlightTime,SuccessfulNoBottlenecks_FlightTimeInProximity,SuccessfulNoBottlenecks_FlightTimeHorizontal,SuccessfulNoBottlenecks_FlightTimeHorizontalProximity,SuccessfulNoBottlenecks_FlightTimeVertical,SuccessfulNoBottlenecks_FlightTimeVerticalProximity,SuccessfulBottlenecks_Count,SuccessfulBottlenecks_Encounters,SuccessfulBottlenecks_UniqueDrones,SuccessfulBottlenecks_AvoidanceManeuvers,SuccessfulBottlenecks_FlightTime,SuccessfulBottlenecks_FlightTimeInProximity,SuccessfulBottlenecks_FlightTimeHorizontal,SuccessfulBottlenecks_FlightTimeHorizontalProximity,SuccessfulBottlenecks_FlightTimeVertical,SuccessfulBottlenecks_FlightTimeVerticalProximity,UnsuccessfulNoBottlenecks_Count,UnsuccessfulNoBottlenecks_Encounters,UnsuccessfulNoBottlenecks_UniqueDrones,UnsuccessfulNoBottlenecks_AvoidanceManeuvers,UnsuccessfulNoBottlenecks_FlightTime,UnsuccessfulNoBottlenecks_FlightTimeInProximity,UnsuccessfulNoBottlenecks_FlightTimeHorizontal,UnsuccessfulNoBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulNoBottlenecks_FlightTimeVertical,UnsuccessfulNoBottlenecks_FlightTimeVerticalProximity,UnsuccessfulBottlenecks_Count,UnsuccessfulBottlenecks_Encounters,UnsuccessfulBottlenecks_UniqueDrones,UnsuccessfulBottlenecks_AvoidanceManeuvers,UnsuccessfulBottlenecks_FlightTime,UnsuccessfulBottlenecks_FlightTimeInProximity,UnsuccessfulBottlenecks_FlightTimeHorizontal,UnsuccessfulBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulBottlenecks_FlightTimeVertical,UnsuccessfulBottlenecks_FlightTimeVerticalProximity
100,30,KMeans,95,111,111,5543,3856.03,516.1821,1694.163,199.6799,1201.85,231.6799,2,7,7,2189,80.72147,48.10072,21.20023,8.679994,39.30052,32.40036,0,0,0,0,0,0,0,0,0,0,3,6,6,161650,1751.622,1654.487,53.00064,9.079993,1668.401,1644.057
150,30,KMeans,150,256,256,19783,5821.939,1285.808,2356.128,530.6805,1949.657,569.1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,30,KMeans,200,398,398,30103,7699.677,1957.713,3106.117,752.7802,2572.182,920.6805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,30,KMeans,244,514,514,35951,10110.48,2423.897,4454.797,1027.541,3189.387,1122.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,30,776721,3368.352,3318.263,43.44003,30.43998,3264.554,3245.115
300,30,KMeans,300,626,626,43820,12113.29,3020.141,5193.286,1259.061,3887.854,1380.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,35,KMeans,94,126,126,8361,3439.138,624.1232,1280.555,155.9799,1208.59,334.8801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,14,373272,3486.907,3294.52,91.56095,18.36002,3334.879,3269.876
150,35,KMeans,146,271,271,18346,5402.113,1390.67,2007.062,468.3803,1919.517,662.3404,3,11,11,1723,125.9823,81.54129,27.00015,11.01999,68.641,52.00062,0,0,0,0,0,0,0,0,0,0,1,2,2,319,539.0635,25.24039,2.939998,2.939998,526.0508,12.24009
200,35,KMeans,188,372,372,26899,7432.914,1748.671,3083.398,623.5199,2449.542,869.6409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,92,92,2202535,6500.708,6293.23,130.5412,51.77998,6249.49,6195.092
250,35,KMeans,241,503,503,39023,9466.227,2455.997,3867.846,855.3005,3162.387,1240.521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,73,73,1649921,4851.574,4631.087,145.2017,54.67998,4615.76,4560.748
300,35,KMeans,292,620,620,45817,11499.56,3011.343,4777.638,1216,3770.451,1410.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,56,56,1311565,4373.72,4169.007,133.6016,42.21997,4159.602,4116.257
100,40,KMeans,100,122,122,6859,3261.516,665.0831,963.1475,157.8799,1287.871,338.1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,40,KMeans,150,236,236,16399,5589.796,1154.926,2163.285,406.0597,1910.715,554.4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,40,KMeans,198,384,384,29566,7439.833,1906.134,2884.472,699.6202,2553.821,926.6011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,55306,1183.33,1118.987,17.18001,0,1146.013,1115.423
250,40,KMeans,215,420,420,32340,8024.504,2120.575,3089.675,680.4398,2761.182,1067.921,7,36,36,217310,1106.442,859.3177,134.5417,30.79998,901.1783,827.5626,0,0,0,0,0,0,0,0,0,0,28,228,228,4861610,14903.55,14359.33,354.6035,143.48,14267.19,14130.46
300,40,KMeans,288,604,604,44084,11369.76,2952.021,4700.197,1110.221,3758.433,1414.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,132,132,2707423,6199.729,5923.029,201.2025,69.58004,5877.82,5821.437
100,20,KMeans,100,212,212,14809,4470.52,954.5666,2158.471,416.8808,1301.891,411.4401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,20,KMeans,150,294,294,19149,6482.705,1321.267,3024.582,604.5005,1942.276,564.9001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,20,KMeans,200,408,408,31152,8956.922,1736.59,4313.201,760.6602,2622.802,838.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,20,KMeans,250,558,558,41001,11805.25,2488.557,6002.25,1154.841,3276.968,1117.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,20,KMeans,300,680,680,46893,13849.55,3062.681,6961.962,1431.961,3856.611,1354.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,25,KMeans,100,182,182,12192,4315.22,837.3047,2025.289,325.3401,1279.57,393.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,25,KMeans,150,283,283,18779,6225.129,1185.185,2798.217,578.6002,1911.596,505.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,25,KMeans,177,388,388,34512,7437.248,1705.332,3292.183,628.2399,2356.121,849.6615,18,134,134,78035,1169.399,719.373,295.0833,103.6599,692.4324,591.7701,0,0,0,0,0,0,0,0,0,0,5,50,50,221735,2649.824,2477.529,115.8018,18.31999,2483.657,2447.958
250,25,KMeans,250,532,532,36879,10310.65,2479.877,4516.438,1010.92,3267.289,1171.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,25,KMeans,300,732,732,53026,13258.49,3272.885,6267.484,1465.322,3959.354,1528.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,30,KMeans,100,160,160,8721,3906.489,753.3845,1630.961,262.3402,1265.01,356.4402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30,KMeans,141,264,264,17315,5426.917,1286.189,2187.086,434.5998,1814.855,608.4604,2,6,6,3922,119.1623,67.30116,14.61999,3.519997,84.34155,61.74103,0,0,0,0,0,0,0,0,0,0,7,26,26,581671,3967.934,3868.657,69.96054,28.51998,3827.457,3800.911
200,30,KMeans,194,392,392,26430,7736.532,1894.475,3279.461,695.6403,2496.5,903.4209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,30,777908,3368.932,3247.914,82.34103,21.87999,3226.173,3193.501
250,30,KMeans,250,562,562,39551,10030.86,2546.258,4245.892,1000.52,3258.208,1264.781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,30,KMeans,290,626,626,43947,12111.36,2906.579,5423.712,1154.26,3756.77,1412.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,90,90,1860627,5317.218,5038.086,195.8427,57.60009,5020.72,4961.171
100,35,KMeans,89,139,139,8845,3330.316,730.4053,1294.216,247.8605,1136.909,356.8604,4,13,13,894,181.2234,76.54099,39.6002,14.19999,101.2216,57.00056,0,0,0,0,0,0,0,0,0,0,7,12,12,222510,4060.645,2881.233,52.42027,10.99999,3937.785,2827.707
150,35,KMeans,144,248,248,17102,5501.199,1257.648,2196.087,469.4204,1850.175,572.6804,4,19,19,18257,392.6294,215.1165,120.662,20.35999,231.5562,194.5371,0,0,0,0,0,0,0,0,0,0,2,9,9,52586,1062.612,983.6165,42.38059,11.13999,1000.107,972.4827
200,35,KMeans,200,406,406,28146,7755.174,1980.175,3146.358,761.0604,2588.082,922.2407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,35,KMeans,239,498,498,31440,9213.186,2409.917,3687.563,864.8795,3109.467,1149.642,10,49,49,4697,502.4296,184.9623,162.7018,50.11996,238.6236,128.1811,0,0,0,0,0,0,0,0,0,0,1,3,3,274,449.0717,25.9804,4.339997,4.339997,434.6996,11.60008
300,35,KMeans,287,584,584,42560,11441.07,2777.859,4840.599,1063.04,3699.01,1319.661,2,10,10,15052,171.3553,116.6217,23.74016,4.839997,127.4015,111.6622,0,0,0,0,0,0,0,0,0,0,11,62,62,1380953,6095.645,5862.527,117.5808,41.59997,5867.317,5796.836
100,40,KMeans,98,130,130,9815,3409.079,725.3845,1166.813,212,1252.07,361.9204,2,2,2,225,82.66151,11.23999,26.30022,5.459996,36.14045,5.239996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,40,KMeans,144,232,232,19062,4950.625,1314.069,1606.895,355.5799,1888.316,699.2007,3,10,10,3074,125.2823,102.3418,12.47999,7.219995,82.48132,71.04105,0,0,0,0,0,0,0,0,0,0,3,4,4,55961,1736.567,1160.186,15.29999,2.659999,1691.083,1136.874
200,40,KMeans,200,384,384,28702,7620.313,1923.813,3016.594,680.7198,2582.343,911.4205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,40,KMeans,236,530,530,36463,9097.713,2515.639,3649.244,894.2813,3062.406,1188.501,3,21,21,44030,331.1005,239.6358,60.74082,16.92002,240.0358,219.0991,0,0,0,0,0,0,0,0,0,0,11,65,65,1287495,6065.783,5817.919,152.5616,56.83999,5802.476,5727.501
300,40,KMeans,300,610,610,42382,11402.7,3006.361,4487.95,1086.62,3882.531,1442.841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,20,Random,95,718,718,63650,12715.98,4068.783,10515.63,3390.056,1240.091,476.5205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,42,42,440850,2845.925,2379.405,448.935,85.44136,2346.583,2294.012
150,20,Random,140,1234,1234,112851,21001.09,7079.982,17750.65,6132.09,1834.995,671.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,20,Random,197,3089,3089,239586,27828.44,13672.08,23239.59,11500.5,2595.603,1552.424,3,62,62,10554,570.5515,283.3903,474.831,238.0343,65.42093,42.6604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,20,Random,240,4439,4439,330656,35347.06,17062.54,29762.66,14558.53,3156.168,1757.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,20,Random,300,7413,7413,579420,42172.98,23444.77,35249.03,19986.07,3886.774,2483.327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,25,Random,100,503,503,30886,12839.99,2550.156,10526.16,2109.431,1302.871,295.8199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,25,Random,150,1312,1312,107613,20035.73,7193.12,16568.38,6082.482,1950.736,800.5407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,25,Random,200,2647,2647,211245,27165.03,12935.55,22557.74,10860.08,2581.401,1443.803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,25,Random,250,4423,4423,324484,34657.12,18083.29,28880.21,15292.23,3244.567,1832.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,25,Random,291,6776,6776,503720,42072.92,22893.56,35320,19446.23,3806.594,2336.868,5,156,156,105092,1098.411,723.3669,650.5454,340.2729,397.2689,367.6286,0,0,0,0,0,0,0,0,0,0,4,130,130,284879,2034.774,1829.109,508.6588,339.37,1486.057,1473.005
100,30,Random,87,390,390,27495,10520.53,2261.367,8520.528,1839.246,1121.009,277.8599,2,8,8,397,301.0711,40.52055,198.9306,18.72009,81.96149,20.04009,0,0,0,0,0,0,0,0,0,0,1,2,2,71,598.8819,7.799994,167.719,4.999996,421.0671,2.799998
150,30,Random,150,1042,1042,78226,19202.65,5888.85,15755,4831.136,1930.936,736.7805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,30,Random,180,1764,1764,165745,23810.77,10497.17,19665.85,8807.108,2324.24,1081.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,30,Random,232,3460,3460,336987,32280.92,16872.97,26897.96,14437.83,3034.967,1669.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,160,160,1038479,4368.296,3542.801,1147.209,494.7657,3140.882,3035.3
300,30,Random,300,6270,6270,530609,43618.3,24900.69,36666.86,21208.25,3913.093,2506.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,35,Random,68,163,163,11777,7377.092,911.4312,5796.865,715.3289,893.2477,108.4599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,11,53162,1182.629,1104.653,78.54141,23.30019,1083.873,1067.337
150,35,Random,133,935,935,67806,17716.7,5087.667,14673.7,4188.94,1698.054,563.1404,1,8,8,905,63.08125,29.04047,34.4806,15.92017,18.48023,13.06011,0,0,0,0,0,0,0,0,0,0,6,51,51,299027,3475.977,2835.013,674.998,140.1021,2740.427,2685.815
200,35,Random,165,1404,1404,118675,20585.77,7791.647,16765.55,6496.151,2151.339,788.6806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,121,121,841637,5683.921,4728.975,1101.015,350.8435,4482.103,4359.33
250,35,Random,245,3982,3982,418357,34868.95,19427.16,29161.73,16462.85,3226.809,1935.686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,35,Random,264,5048,5048,434503,37639.76,21011.73,31562.94,17777.21,3402.59,2140.707,7,155,155,221998,1700.344,1295.642,614.5513,260.4812,1014.906,999.5257,0,0,0,0,0,0,0,0,0,0,9,315,315,1159770,4940.451,4055.655,1102.138,559.4502,3747.827,3475.13
100,40,Random,78,168,168,7745,8194.333,879.4687,6403.324,718.8063,1003.008,93.21994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,12,47370,1182.869,1026.076,197.8108,68.16118,964.8069,949.2554
150,40,Random,117,741,741,62088,14485.22,4280.854,11789,3488.655,1513.453,508.1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,14,142049,1752.583,1475.345,203.8915,35.20042,1518.358,1440.164
200,40,Random,190,1902,1902,149056,24108.23,9656.576,19718.56,7815.034,2466.88,1178.902,6,73,73,18109,719.7307,474.5018,360.2822,215.7838,298.6755,250.7725,0,0,0,0,0,0,0,0,0,0,4,64,64,94328,2363.817,1970.299,553.2736,228.3759,1770.161,1739.718
250,40,Random,234,2949,2949,234091,31076.9,14563.17,25669.51,12388.96,3038.846,1402.922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,143,143,667734,3366.79,3145.679,588.5593,399.2567,2717.738,2710.822
300,40,Random,280,4607,4607,371434,38975.65,20770.82,32505.61,17692.46,3634.693,2012.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,20,Random,100,574,574,63359,13891.6,3983.623,11570.46,3318.017,1310.491,453.8599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,20,Random,140,1047,1047,107981,19511.87,6284.16,16263.29,5396.735,1833.276,578.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,20,Random,200,2880,2880,237334,27783.23,12837.84,23151.64,10838.12,2608.622,1406.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,20,Random,240,4247,4247,323714,35419.79,17957.54,29833.26,15284.04,3158.008,1917.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,20,Random,300,6553,6553,467799,43743.13,23682.94,36809.94,20341.16,3895.014,2374.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,25,Random,96,554,554,46230,12219.41,3251.582,10005.24,2697.005,1243.73,380.5602,4,18,18,247,607.9159,67.24095,436.8147,40.24033,130.6619,20.46011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,25,Random,150,1297,1297,99888,19688.13,6656.159,16257.39,5642.097,1913.975,721.9404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,25,Random,200,2580,2580,234558,28830.61,12735.28,24205.12,10881.39,2601.601,1326.582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,25,Random,250,4342,4342,350796,37225.82,19016.6,31460.9,16430.84,3234.387,1747.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,25,Random,288,6566,6566,538116,43158.43,24306.84,36461.74,21024.26,3779.173,2159.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,348,348,2501249,6194.908,5478.768,1344.74,766.3508,4729.704,4674.354
100,30,Random,84,317,317,19002,10081.87,1658.722,8159.796,1371.938,1072.928,202.0201,3,20,20,4564,407.452,137.6198,212.5569,57.88086,164.5767,74.92119,0,0,0,0,0,0,0,0,0,0,3,12,12,43003,1782.412,874.0977,438.0663,39.84046,1314.073,829.8237
150,30,Random,146,1329,1329,118698,19907.15,7240.556,16539.3,6158.365,1891.075,719.9604,1,15,15,10285,167.639,117.5523,56.3411,21.20029,101.175,96.29585,0,0,0,0,0,0,0,0,0,0,3,54,54,140432,1706.137,1486.359,298.5001,117.3374,1377.399,1364.346
200,30,Random,173,1861,1861,166361,24438.36,9992.613,20422.79,8565.363,2265.219,965.9012,1,8,8,1697,212.8887,47.5209,185.0027,35.98063,17.76022,11.48007,0,0,0,0,0,0,0,0,0,0,6,87,87,621012,3370.254,2890.263,664.6606,287.474,2645.238,2592.307
250,30,Random,232,3564,3564,303851,33597.84,16306.52,28220.42,14063.58,3028.047,1521.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,223,223,1085969,4370.978,3887.426,1098.892,690.4336,3191.794,3150.417
300,30,Random,300,5766,5766,463439,41603.2,22380.36,34632.53,18989.34,3931.035,2344.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,35,Random,70,154,154,7501,6907.637,810.1484,5296.578,614.4056,903.2275,128.4799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,35,Random,140,1097,1097,95807,18724.33,5975.099,15500.22,4952.96,1808.375,690.4406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,35,Random,175,1683,1683,174263,23783.01,9733.58,19726.32,8180.943,2283.719,994.4414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,35,Random,242,3776,3776,312662,33645.46,17547.88,28009.58,14752.73,3171.486,1920.206,3,45,45,22257,898.2612,601.3598,481.8925,216.1169,385.9623,367.2994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,35,Random,280,4636,4636,421011,40531.38,22499.87,34012.6,19267.01,3636.972,2036.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,40,Random,80,244,244,22361,9115.17,1580.023,7267.555,1303.67,1036.469,185.2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,40,Random,120,748,748,44063,13969.67,3929.641,11210.3,3212.798,1540.093,454.7802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,40,Random,200,2096,2096,178157,26247.06,11082.27,21615.94,9302.721,2596.103,1209.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
