TotalDrones,TotalTrucks,Method,SuccessfulNoBottlenecks_Count,SuccessfulNoBottlenecks_Encounters,SuccessfulNoBottlenecks_UniqueDrones,SuccessfulNoBottlenecks_AvoidanceManeuvers,SuccessfulNoBottlenecks_FlightTime,SuccessfulNoBottlenecks_FlightTimeInProximity,SuccessfulNoBottlenecks_FlightTimeHorizontal,SuccessfulNoBottlenecks_FlightTimeHorizontalProximity,SuccessfulNoBottlenecks_FlightTimeVertical,SuccessfulNoBottlenecks_FlightTimeVerticalProximity,SuccessfulBottlenecks_Count,SuccessfulBottlenecks_Encounters,SuccessfulBottlenecks_UniqueDrones,SuccessfulBottlenecks_AvoidanceManeuvers,SuccessfulBottlenecks_FlightTime,SuccessfulBottlenecks_FlightTimeInProximity,SuccessfulBottlenecks_FlightTimeHorizontal,SuccessfulBottlenecks_FlightTimeHorizontalProximity,SuccessfulBottlenecks_FlightTimeVertical,SuccessfulBottlenecks_FlightTimeVerticalProximity,UnsuccessfulNoBottlenecks_Count,UnsuccessfulNoBottlenecks_Encounters,UnsuccessfulNoBottlenecks_UniqueDrones,UnsuccessfulNoBottlenecks_AvoidanceManeuvers,UnsuccessfulNoBottlenecks_FlightTime,UnsuccessfulNoBottlenecks_FlightTimeInProximity,UnsuccessfulNoBottlenecks_FlightTimeHorizontal,UnsuccessfulNoBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulNoBottlenecks_FlightTimeVertical,UnsuccessfulNoBottlenecks_FlightTimeVerticalProximity,UnsuccessfulBottlenecks_Count,UnsuccessfulBottlenecks_Encounters,UnsuccessfulBottlenecks_UniqueDrones,UnsuccessfulBottlenecks_AvoidanceManeuvers,UnsuccessfulBottlenecks_FlightTime,UnsuccessfulBottlenecks_FlightTimeInProximity,UnsuccessfulBottlenecks_FlightTimeHorizontal,UnsuccessfulBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulBottlenecks_FlightTimeVertical,UnsuccessfulBottlenecks_FlightTimeVerticalProximity
100,30,KMeans,94,118,118,10402,3604.384,602.2834,1425.097,194.62,1229.57,301.0002,4,22,22,36757,392.2884,309.17,59.10071,24.27998,292.8521,272.3343,0,0,0,0,0,0,0,0,0,0,2,10,10,62360,1017.296,997.4089,14.94006,10.17999,982.2573,977.2001
150,30,KMeans,138,262,262,17173,5331.873,1347.669,2139.605,482.2603,1797.235,629.8008,0,0,0,0,0,0,0,0,0,0,1,2,2,53549,568.4922,539.3238,10.96006,1.919999,547.4517,537.4019,11,76,76,1844165,6028.16,5729.22,182.9422,61.56002,5734.524,5657.274
200,30,KMeans,197,394,394,24481,7841.975,1988.195,3281.94,731.4401,2568.941,944.7208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,164179,1751.502,1692.444,25.0401,6.079996,1696.248,1676.288
250,30,KMeans,242,503,503,36116,9832.614,2399.837,4213.494,899.1404,3173.367,1189.382,2,4,4,298,121.5624,21.72012,55.8809,4.299997,45.44066,17.30002,0,0,0,0,0,0,0,0,0,0,6,23,23,532280,3400.203,2812.498,38.26013,21.61998,3301.527,2756.249
300,30,KMeans,294,637,637,41660,12151.81,3101.884,5375.512,1285.241,3804.632,1432.001,6,16,16,804,249.7446,68.1005,78.48073,14.25999,110.6214,41.14012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,35,KMeans,100,156,156,12188,3763.842,770.3057,1478.379,236.1799,1275.39,389.2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,35,KMeans,150,250,250,18665,5748.597,1166.027,2311.187,424.7203,1922.156,568.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,35,KMeans,177,362,362,28288,7331.965,1735.912,3227.524,696.6409,2315.24,811.5206,5,26,26,30539,347.7987,215.6937,71.10068,23.21998,226.1536,189.6142,0,0,0,0,0,0,0,0,0,0,18,94,94,2050541,10035.2,9710.718,184.3611,76.23994,9669.638,9557.965
250,35,KMeans,238,482,482,33840,9344.588,2296.255,3866.186,864.4599,3072.284,1073.16,1,3,3,507,50.76097,13.42012,17.90022,3.179998,22.76033,10.18004,0,0,0,0,0,0,0,0,0,0,11,53,53,1264240,6127.336,5972.565,79.96014,42.47997,5936.69,5874.77
300,35,KMeans,293,624,624,45048,11406.36,3155.066,4608.232,1104.06,3836.052,1542.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,42,42,1066302,3877.251,3770.026,59.84031,29.91999,3747.028,3709.952
100,40,KMeans,96,92,92,8058,3421.019,507.0226,1222.594,136.4799,1228.25,249.4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,12,320441,2305.38,2208.445,38.78013,11.13999,2226.323,2188.305
150,40,KMeans,146,276,276,18855,5253.033,1336.668,1877.159,374.2999,1900.196,671.3603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,12,325119,2306.14,2260.956,22.68,10.25999,2243.219,2224.341
200,40,KMeans,200,386,386,26642,7453.594,1874.813,2858.931,612.0199,2573.06,914.7202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,40,KMeans,244,480,480,34332,9184.225,2417.597,3546.6,856.0201,3171.247,1184.761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,30,782500,3370.614,3305.851,39.08012,18.11999,3271.119,3247.476
300,40,KMeans,300,618,618,44890,11580.76,3039.803,4630.493,1079.66,3918.031,1506.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,20,Random,100,577,577,62158,14815.35,4025.291,12492.21,3453.539,1312.251,388.2802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,20,Random,140,1220,1220,105368,19880.99,6841.359,16639.85,5809.75,1825.655,720.3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,20,Random,200,3099,3099,261096,28854.92,13462.56,24188.5,11311.32,2638.604,1466.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,20,Random,240,4381,4381,345537,34006.88,16668.54,28434.48,14173.99,3142.449,1671.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,20,Random,300,6983,6983,530059,44702.77,23755.55,37723.82,20451.93,3939.196,2313.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,25,Random,100,540,540,55174,13562.83,3519.06,11259.47,2952.602,1292.371,408.5803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,25,Random,144,1452,1452,136481,19823.08,7937.208,16494.8,6848.129,1871.896,764.0408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,96,96,708561,3366.39,3092.721,377.2976,184.1231,2928.522,2875.931
200,25,Random,200,2758,2758,268658,28947.93,15066.75,24336.99,12800.27,2586.424,1497.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,25,Random,250,4109,4109,336328,34652.66,16751.38,28865.48,14203.13,3256.946,1741.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,25,Random,300,7249,7249,654219,44019.94,25937.35,37048.37,22176.79,3927.816,2607.349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,30,Random,90,328,328,28262,10850.7,1861.325,8785.212,1490.001,1155.71,261.8399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30,Random,150,1257,1257,103125,19823.68,7136.204,16363.87,5953.719,1942.276,818.5209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,30,Random,180,2069,2069,167003,24912.65,10447.76,20743.63,8821.71,2348.021,1139.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,30,Random,240,3562,3562,292855,33069.94,16388.97,27535.65,13881.27,3104.087,1721.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,30,Random,300,6994,6994,610483,44757.58,26821.47,37790.95,23223.1,3925.256,2465.747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,35,Random,68,190,190,10947,7288.871,1282.156,5735.684,1044.453,865.8273,134.6799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,40868,1183.37,834.0587,309.2324,12.18007,853.9678,821.8854
150,35,Random,140,1055,1055,105139,18612.14,6125.395,15378.92,5189.887,1817.335,642.1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,35,Random,175,1576,1576,116089,23625.76,8390.859,19591.31,7088.774,2264.898,833.6003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,35,Random,245,3612,3612,336026,35177.45,18137.41,29495.48,15428.49,3201.649,1784.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,35,Random,280,4934,4934,435111,39046.25,22045.73,32555.04,18711.71,3656.512,2212.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,40,Random,80,230,230,16052,8411.013,1236.955,6572.189,976.4504,1030.308,197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,40,Random,120,644,644,45471,14695.42,4022.927,11925.36,3270.074,1557.133,457.5201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,40,Random,195,2040,2040,174378,25610.39,11148.17,21094,9370.617,2543.823,1092.582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,66,66,434512,2842.681,2436.154,554.5077,217.704,2237.743,2211.317
250,40,Random,240,3097,3097,260066,32920.15,15809.84,27379.95,13360.95,3111.626,1514.403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,40,Random,280,4833,4833,411533,38458.14,22140.58,31992.38,18773.65,3630.412,2127.426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
