TotalTrucks,TotalDrones,Method,SuccessfulNoBottlenecks_Count,SuccessfulNoBottlenecks_UniqueDrones,SuccessfulNoBottlenecks_AvoidanceManeuvers,SuccessfulNoBottlenecks_FlightTime,SuccessfulNoBottlenecks_FlightTimeInProximity,SuccessfulNoBottlenecks_FlightTimeHorizontal,SuccessfulNoBottlenecks_FlightTimeHorizontalProximity,SuccessfulNoBottlenecks_FlightTimeVertical,SuccessfulNoBottlenecks_FlightTimeVerticalProximity,SuccessfulBottlenecks_Count,SuccessfulBottlenecks_UniqueDrones,SuccessfulBottlenecks_AvoidanceManeuvers,SuccessfulBottlenecks_FlightTime,SuccessfulBottlenecks_FlightTimeInProximity,SuccessfulBottlenecks_FlightTimeHorizontal,SuccessfulBottlenecks_FlightTimeHorizontalProximity,SuccessfulBottlenecks_FlightTimeVertical,SuccessfulBottlenecks_FlightTimeVerticalProximity,UnsuccessfulNoBottlenecks_Count,UnsuccessfulNoBottlenecks_UniqueDrones,UnsuccessfulNoBottlenecks_AvoidanceManeuvers,UnsuccessfulNoBottlenecks_FlightTime,UnsuccessfulNoBottlenecks_FlightTimeInProximity,UnsuccessfulNoBottlenecks_FlightTimeHorizontal,UnsuccessfulNoBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulNoBottlenecks_FlightTimeVertical,UnsuccessfulNoBottlenecks_FlightTimeVerticalProximity,UnsuccessfulBottlenecks_Count,UnsuccessfulBottlenecks_UniqueDrones,UnsuccessfulBottlenecks_AvoidanceManeuvers,UnsuccessfulBottlenecks_FlightTime,UnsuccessfulBottlenecks_FlightTimeInProximity,UnsuccessfulBottlenecks_FlightTimeHorizontal,UnsuccessfulBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulBottlenecks_FlightTimeVertical,UnsuccessfulBottlenecks_FlightTimeVerticalProximity,SuccessfulNoBottlenecks_AverageUniqueDroneEncounter,SuccessfulNoBottlenecks_AverageAvoidanceManeuvers,SuccessfulNoBottlenecks_PercentageTimeHorizontalProximity,SuccessfulNoBottlenecks_PercentageTimeVerticalProximity,SuccessfulBottlenecks_AverageUniqueDroneEncounter,SuccessfulBottlenecks_AverageAvoidanceManeuvers,SuccessfulBottlenecks_PercentageTimeHorizontalProximity,SuccessfulBottlenecks_PercentageTimeVerticalProximity,UnsuccessfulNoBottlenecks_AverageUniqueDroneEncounter,UnsuccessfulNoBottlenecks_AverageAvoidanceManeuvers,UnsuccessfulNoBottlenecks_PercentageTimeHorizontalProximity,UnsuccessfulNoBottlenecks_PercentageTimeVerticalProximity,UnsuccessfulBottlenecks_AverageUniqueDroneEncounter,UnsuccessfulBottlenecks_AverageAvoidanceManeuvers,UnsuccessfulBottlenecks_PercentageTimeHorizontalProximity,UnsuccessfulBottlenecks_PercentageTimeVerticalProximity,SuccessfulNoBottlenecks_Percentage,SuccessfulBottlenecks_Percentage,UnsuccessfulNoBottlenecks_Percentage,UnsuccessfulBottlenecks_Percentage
25,100,KMeans,95.09333333333333,204.68,14567.253333333334,5211.44092,1393.708308,1678.5789733333334,308.604516,1245.02996,417.69149733333336,1.7466666666666666,6.306666666666667,5698.093333333333,138.1253184,78.9059544,28.521679626666664,7.583739773333334,67.0325072,52.96705036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1733333333333333,14.68,309190.13333333336,1743.5506786666667,1564.8423817333332,48.88299685333333,11.953063346666665,1644.195372,1540.1290408533334,2.1528712226641815,153.27062374686048,5.947089895624848,33.549580715764996,3.3678571428571424,3336.184977324263,5.651598994186918,69.14296804138091,,,,,3.711789156470007,72120.73994492505,0.5971385454467789,88.01219575210642,95.09333333333333,1.7466666666666666,0.0,3.1733333333333333
25,100,Random,97.93333333333334,613.1466666666666,47338.18666666667,14287.460933333334,3853.7771866666667,10515.270413333334,2622.2157333333334,1283.8482266666667,457.73391200000003,0.84,5.426666666666667,1412.0,117.02140386666666,43.18004053333333,70.51740053333333,18.713872893333335,24.025778933333335,16.939765559999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2266666666666666,9.6,71702.98666666666,700.5624533333333,571.2586973333333,126.574568,31.07188066666667,553.6859293333333,536.5835586666667,6.25927016086287,482.76956578457396,18.299851683595463,35.62889592567965,5.95,1336.7057291666667,15.522099203689441,64.04496338527748,,,,,7.869306418219462,56466.040890269156,4.502765778006224,96.5635727158929,97.93333333333334,0.84,0.0,1.2266666666666666
25,150,KMeans,144.2,364.52,26153.786666666667,8280.300693333334,2351.0653466666668,2729.5003066666663,581.4371386666667,1896.7274,715.0224906666667,1.88,9.84,20490.066666666666,210.84307493333333,141.3920952,34.76952502666667,7.885335493333334,125.85250640000001,111.41404979999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92,25.453333333333333,488597.1066666667,2085.737897333333,1924.8786073333335,66.62244564000001,17.70640216,1954.5904013333334,1892.3485388533334,2.5289779955710965,181.69992684686076,7.022724045241854,37.704807964880835,4.339903499278499,7839.958315295816,5.197708327534493,71.54229654840474,,,,,5.462745113964626,96886.7923017362,0.7875643930349152,91.04374825482978,96.13333333333334,1.2533333333333334,0.0,2.6133333333333333
25,150,Random,146.69333333333333,1627.5866666666666,129892.90666666666,22564.81826666667,8667.214853333335,16760.927200000002,6011.682786666666,1959.62772,963.848788,2.026666666666667,21.52,5284.133333333333,308.74962039999997,131.42544386666665,198.48440226666665,65.25678626666667,56.54546786666667,42.19965534666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,17.506666666666668,109635.73333333334,711.5534293333334,574.8687157333334,151.17945573333333,50.5720692,539.2492639999999,518.5355590666667,11.095687958432158,885.3643688221099,26.612950443593515,49.18918911335508,10.603084415584416,2266.24347041847,21.968736052486438,69.10372633193869,,,,,12.939234449760766,74808.24633173842,6.94377635239389,88.96293008438109,97.79555555555557,1.3511111111111112,0.0,0.8533333333333334
25,200,KMeans,192.14666666666668,518.1733333333333,36243.89333333333,11124.959253333334,3210.69484,3712.1876266666663,871.5549853333333,2524.262333333333,987.6695533333333,2.7066666666666666,14.866666666666667,14413.626666666667,232.07193013333332,129.1931296,52.10496372,13.120531666666666,107.934584,84.94917372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1466666666666665,44.61333333333334,841940.5066666667,2611.8620186666667,2409.4614174666667,79.68305934666667,24.69626104,2448.53138,2364.4884664,2.6976384336344297,188.67039787822034,7.832473892267091,39.12066269842458,4.679680526192154,4145.182349659385,5.984552230744213,66.13194679862862,,,,,7.0590816928821445,132044.70273108632,0.8988450434838305,89.52291485438273,96.07333333333334,1.3533333333333333,0.0,2.5733333333333333
25,200,Random,195.72,3391.6666666666665,258548.58666666667,31034.81906666667,14667.029066666666,23192.964266666666,10495.349693333334,2642.1592533333333,1515.36492,2.933333333333333,52.04,21689.92,515.9572556,292.07343253333335,314.2356006666667,144.10427982666667,126.25157946666667,109.08736321333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3466666666666667,27.626666666666665,141589.54666666666,721.485536,593.7965813333334,150.66019333333332,61.712037200000005,548.402528,526.2542343466666,17.327417970463443,1320.9159272492582,33.80138828833391,57.33284772786946,17.38255549565073,6136.242111327826,29.290550204171,74.31227548713278,,,,,21.284940476190478,81885.12660714285,9.597369801244517,88.82850101392545,97.86,1.4666666666666666,0.0,0.6733333333333333
25,250,KMeans,238.76,654.9733333333334,46212.81333333333,13923.045733333332,4027.7539466666663,4636.1960266666665,1156.8235746666667,3138.20676,1258.5711066666665,3.1066666666666665,25.453333333333333,86789.98666666666,426.62228013333333,314.52610066666665,63.73396245333333,16.307742013333332,282.92585426666665,261.19194656,0.25333333333333335,3.933333333333333,16559.946666666667,39.38876933333333,34.76302226666667,2.5392172266666666,1.4392000666666667,33.402247466666665,32.51909846666667,7.76,97.66666666666667,1440292.2533333334,3629.8578346666663,3377.3457778666666,137.15029802666666,45.65630348,3364.3819293333336,3302.066128133333,2.7430936720493593,193.64668234112574,8.308651973161293,40.10477644437461,6.67327892015392,26731.617891714766,4.776509527596284,77.60157189541086,12.211309523809524,86174.92261904762,5.703876436485507,88.96655354734483,10.52878515927469,156350.92047362874,1.1761011729328426,92.36326417349596,95.504,1.2426666666666668,0.10133333333333333,3.104
25,250,Random,243.36,5380.1466666666665,373522.70666666667,38761.76533333333,19916.62746666667,28980.5272,14398.027600000001,3294.7276133333335,2025.7255333333335,4.1466666666666665,94.54666666666667,26997.626666666667,705.7632917333333,410.448052,453.9692730666667,228.19755666666663,142.29465933333333,119.92144093333333,0.013333333333333334,0.24,92.85333333333334,5.637416,1.0533168000000002,0.40294,0.3493388,4.988705333333333,0.6104114666666667,2.48,66.13333333333334,335562.17333333334,1271.1422666666667,1073.4002826666667,297.3435866666667,148.14789599999997,932.7347480000001,911.0389995999999,22.112160117925352,1534.685117615451,37.12244114298871,61.4907242052259,22.832478823858132,5784.073412459188,32.88286443858661,78.57321969335365,18.0,6964.0,6.196789451053462,12.235869346462367,26.152607709750566,117184.95189909298,11.881851965345806,94.39950600928663,97.34400000000001,1.6586666666666667,0.005333333333333334,0.9920000000000001
25,300,KMeans,288.16,804.2,56918.64,16983.976533333334,4878.121306666667,5748.631973333333,1459.7070800000001,3790.179653333333,1536.3820400000002,3.8666666666666667,33.44,85157.38666666667,497.92607399999997,354.73582973333333,83.30861432,23.233095613333333,310.7741385333333,284.52027126666667,0.28,4.013333333333334,15841.24,29.42103293333333,25.794079200000002,2.3757468266666666,1.5197342666666667,23.067518266666667,22.336650466666665,7.626666666666667,101.4,1454969.1866666668,3509.4342173333334,3259.532905066667,126.17675178666667,45.79123705333333,3257.7478773333332,3179.4173305333334,2.7906852135797724,197.76553781486857,8.596178477240056,40.53337541802045,7.3383293573784,18855.285611589035,4.970874563143188,78.2180330505986,12.072916666666666,69929.68601190476,7.033349904179335,82.34837515028003,11.058745144438635,152574.9316380252,1.234875036127883,93.86549957709413,96.05333333333333,1.288888888888889,0.09333333333333335,2.5422222222222226
25,300,Random,294.6533333333333,7788.506666666667,516833.3466666667,47610.74746666667,26133.47333333333,35771.183066666665,19262.155199999997,3978.01324,2568.6248133333333,3.52,105.13333333333334,24527.933333333334,619.364654,389.78480733333333,406.2108730666667,227.59187733333334,123.9218628,108.82619653333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8266666666666667,70.42666666666666,293885.1066666667,906.581924,762.8175293333334,233.92910133333334,127.00513880000001,641.7417266666668,626.4784013333334,26.43905108262405,1754.2692898363573,40.45319914212505,64.57260705118478,28.243656591424447,4867.2006821368905,37.70734088743851,79.61359131026731,,,,,38.404761904761905,134389.4107142857,14.61000411916294,88.69872907598175,98.21777777777777,1.1733333333333333,0.0,0.6088888888888888
30,100,KMeans,96.45333333333333,185.53333333333333,12914.786666666667,5138.476266666667,1358.9900906666667,1497.0416133333333,269.101268,1258.69564,402.081124,0.84,2.72,1010.1733333333333,58.166742666666664,28.192934666666666,13.784705253333335,3.4666683733333334,22.646439066666666,15.467899226666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7066666666666666,9.946666666666667,224185.93333333332,1510.7113546666667,1403.9108902666667,37.49373844,8.836530516,1429.4353093333332,1382.3705235999998,1.924585472978865,134.00942770198154,5.249197254070694,31.95884320700882,2.8609126984126982,979.4916666666667,5.833247426394348,65.12453222573977,,,,,3.15261544011544,68356.22618145743,0.5437561808452736,94.97083638489921,96.45333333333333,0.84,0.0,2.7066666666666666
30,100,Random,98.30666666666667,548.96,40726.0,13856.3396,3429.5847999999996,10089.385706666666,2309.9213733333336,1284.72812,415.02230933333334,0.8666666666666667,4.866666666666666,1376.64,116.24212333333334,41.25242866666667,68.3243772,16.891321333333334,24.7552824,17.71789788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8266666666666667,5.693333333333333,35886.8,478.15174666666667,376.2030712,78.03684493333334,15.854534666666666,386.35887333333335,358.31932413333334,5.586237685365932,414.31141145859897,16.64366397113551,32.31141699280052,5.3563063063063066,1310.3707207207208,13.272543849662856,63.06942741178963,,,,,6.564404761904763,38148.56988095238,3.0356010620240763,83.71001919438777,98.30666666666667,0.8666666666666667,0.0,0.8266666666666667
30,150,KMeans,143.41333333333333,337.04,23643.97333333333,7918.073426666667,2341.446053333333,2363.8774,526.8464186666666,1880.9470666666666,695.9867773333334,2.2533333333333334,9.933333333333334,13949.666666666666,194.56562573333335,117.34454186666667,38.19274613333334,10.283735969333334,97.08800813333333,80.0750666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,24.653333333333332,509228.32,2326.9890293333333,2116.9927078666665,65.04102535999999,17.892794010666666,2189.9027826666666,2078.883802133333,2.3498750757790585,164.7863536477159,6.651804381733889,36.99664028075084,4.135508524397413,6300.335870302537,5.748433568662655,70.70989992226917,,,,,4.683774772236311,88211.24353925987,0.6709942470222467,86.56914680209778,95.6088888888889,1.5022222222222223,0.0,2.8888888888888893
30,150,Random,146.98666666666668,1438.4533333333334,114803.69333333333,22184.457733333333,8211.63732,16397.152266666664,5724.174893333334,1946.66848,904.7086053333333,1.2133333333333334,10.933333333333334,2503.2266666666665,184.8484174666667,79.50956586666668,116.26020773333333,39.76746916,35.90464866666667,27.167074200000002,0.05333333333333334,0.9333333333333333,2232.6,30.925511999999998,14.200573066666665,18.086927999999997,2.736319066666667,12.022850933333332,11.194394599999999,1.7466666666666666,21.12,129972.14666666667,982.817336,800.4389888000001,190.51999853333334,64.6625452,763.6314893333333,727.7437470266666,9.786297294533561,781.3125247401882,25.786126453169274,46.46733960493839,9.194047619047618,1918.0876984126985,22.672208946389397,67.55275958339983,19.0,55538.666666666664,9.344511882190414,69.81875135038699,11.818629749879749,63988.57803180616,6.814870070189854,85.95923469483495,97.99111111111111,0.808888888888889,0.03555555555555556,1.1644444444444446
30,200,KMeans,190.57333333333332,484.93333333333334,34235.653333333335,10688.40168,3243.7273733333336,3276.5066,785.5755493333334,2502.31188,981.0415453333334,3.2266666666666666,16.973333333333333,24862.08,309.4581944,190.54598626666666,57.40474381066667,14.552803801333333,167.15656733333333,138.50065834666668,0.013333333333333334,0.05333333333333334,938.7066666666667,6.666184,6.644329333333333,0.055466626666666664,0.043199973333333336,6.376476,6.366881333333334,6.1866666666666665,49.666666666666664,940912.6933333334,3173.6798506666664,2949.671319066667,90.58233161333334,30.52319633333333,2981.031856,2890.3824564933334,2.5450082843547865,179.77794297065424,7.344453828903597,39.21024171736467,4.540254777274008,6735.874526355055,5.0978710239787794,70.81665049301074,4.0,70403.0,0.6480465185679444,99.84953026300629,6.758005241040579,114665.89208454713,0.9358069448450402,86.29746366464819,95.28666666666666,1.6133333333333333,0.006666666666666667,3.0933333333333333
30,200,Random,194.92,2957.24,224828.78666666665,30435.44266666667,13932.971466666666,22656.456133333333,9955.803133333333,2608.6918533333333,1434.8848533333332,2.8666666666666667,42.053333333333335,13302.226666666667,482.28780479999995,238.76494466666665,303.03087826666666,119.4368732,103.8112528,82.03337898666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2133333333333334,37.74666666666667,211348.16,1204.8889186666668,996.9028653333335,228.7549853333333,97.06862274666666,939.2126199999999,890.0038646666667,15.179100107588802,1153.9711278385726,32.70707439240872,55.0037680549131,14.095593149540518,3836.709878863826,25.272216724796454,72.37779916065841,,,,,16.647388632872506,77963.11651305683,7.90468086953457,85.75010589489868,97.46,1.4333333333333333,0.0,1.1066666666666667
